PhraseId,SentenceId,Phrase,Sentiment,Phrase(origin),Sentiment(predict),Difference(Phrase),Difference(Sentence),Idx,Keywords
127886,6879,this is the most visually unappealing .,0,this is the most visually unappealing .,3,3,1.4545454545454546,127886,"['is', 'is the', 'most', 'the', 'the most', 'this', 'this is', 'visually']"
127883,6879,the Halloween 's,2,the Halloween 's,2,0,1.4545454545454546,127883,"['halloween', 'the']"
127882,6879,all the Halloween 's,2,all the Halloween 's,2,0,1.4545454545454546,127882,"['all', 'all the', 'halloween', 'the']"
127890,6879,visually unappealing,0,visually unappealing,2,2,1.4545454545454546,127890,['visually']
127881,6879,Of all the Halloween 's,2,Of all the Halloween 's,2,0,1.4545454545454546,127881,"['all', 'all the', 'halloween', 'of', 'of all', 'the']"
127880,6879,"Of all the Halloween 's , this is the most visually unappealing .",0,"Of all the Halloween 's , this is the most visually unappealing .",3,3,1.4545454545454546,127880,"['all', 'all the', 'halloween', 'is', 'is the', 'most', 'of', 'of all', 'the', 'the most', 'this', 'this is', 'visually']"
127888,6879,is the most visually unappealing,1,is the most visually unappealing,3,2,1.4545454545454546,127888,"['is', 'is the', 'most', 'the', 'the most', 'visually']"
127889,6879,is the most,2,is the most,2,0,1.4545454545454546,127889,"['is', 'is the', 'most', 'the', 'the most']"
127884,6879,Halloween 's,2,Halloween 's,2,0,1.4545454545454546,127884,['halloween']
127887,6879,is the most visually unappealing .,0,is the most visually unappealing .,3,3,1.4545454545454546,127887,"['is', 'is the', 'most', 'the', 'the most', 'visually']"
120344,6433,suspect it might deliver again and again,3,suspect it might deliver again and again,1,2,1.4545454545454546,120344,"['again', 'again and', 'and', 'and again', 'deliver', 'it', 'it might', 'might', 'suspect']"
120339,6433,does Spider-Man deliver,2,does Spider-Man deliver,2,0,1.4545454545454546,120339,"['deliver', 'does', 'man', 'spider', 'spider man']"
120343,6433,I suspect it might deliver again and again,3,I suspect it might deliver again and again,1,2,1.4545454545454546,120343,"['again', 'again and', 'and', 'and again', 'deliver', 'it', 'it might', 'might', 'suspect']"
120346,6433,might deliver again and again,3,might deliver again and again,2,1,1.4545454545454546,120346,"['again', 'again and', 'and', 'and again', 'deliver', 'might']"
120337,6433,"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",4,"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",1,3,1.4545454545454546,120337,"['again', 'again and', 'and', 'and again', 'but', 'deliver', 'does', 'it', 'it might', 'man', 'might', 'not', 'not only', 'only', 'spider', 'spider man', 'suspect']"
120338,6433,"does Spider-Man deliver , but I suspect it might deliver again and again .",4,"does Spider-Man deliver , but I suspect it might deliver again and again .",2,2,1.4545454545454546,120338,"['again', 'again and', 'and', 'and again', 'but', 'deliver', 'does', 'it', 'it might', 'man', 'might', 'spider', 'spider man', 'suspect']"
120345,6433,it might deliver again and again,3,it might deliver again and again,2,1,1.4545454545454546,120345,"['again', 'again and', 'and', 'and again', 'deliver', 'it', 'it might', 'might']"
120340,6433,does Spider-Man,2,does Spider-Man,2,0,1.4545454545454546,120340,"['does', 'man', 'spider', 'spider man']"
120341,6433,", but I suspect it might deliver again and again .",4,", but I suspect it might deliver again and again .",2,2,1.4545454545454546,120341,"['again', 'again and', 'and', 'and again', 'but', 'deliver', 'it', 'it might', 'might', 'suspect']"
120342,6433,", but I suspect it might deliver again and again",3,", but I suspect it might deliver again and again",2,1,1.4545454545454546,120342,"['again', 'again and', 'and', 'and again', 'but', 'deliver', 'it', 'it might', 'might', 'suspect']"
120347,6433,deliver again and again,4,deliver again and again,2,2,1.4545454545454546,120347,"['again', 'again and', 'and', 'and again', 'deliver']"
46106,2241,in Unfaithful,2,in Unfaithful,2,0,1.4444444444444444,46106,"['in', 'unfaithful']"
71549,3650,no chemistry or engaging charisma,0,no chemistry or engaging charisma,3,3,1.4444444444444444,71549,"['charisma', 'chemistry', 'engaging', 'no', 'or']"
46107,2241,Unfaithful,2,Unfaithful,2,0,1.4444444444444444,46107,['unfaithful']
17991,784,These guys seem great to knock back a beer with but they 're simply not funny performers .,1,These guys seem great to knock back a beer with but they 're simply not funny performers .,3,2,1.4444444444444444,17991,"['back', 'beer', 'but', 'but they', 'funny', 'great', 'great to', 'guys', 'not', 'performers', 're', 'seem', 'simply', 'these', 'these guys', 'they', 'they re', 'to', 'with']"
17992,784,seem great to knock back a beer with but they 're simply not funny performers .,1,seem great to knock back a beer with but they 're simply not funny performers .,3,2,1.4444444444444444,17992,"['back', 'beer', 'but', 'but they', 'funny', 'great', 'great to', 'not', 'performers', 're', 'seem', 'simply', 'they', 'they re', 'to', 'with']"
71544,3650,The lead actors share no chemistry or engaging charisma .,0,The lead actors share no chemistry or engaging charisma .,3,3,1.4444444444444444,71544,"['actors', 'charisma', 'chemistry', 'engaging', 'lead', 'no', 'or', 'share', 'the', 'the lead']"
18008,784,performers,2,performers,2,0,1.4444444444444444,18008,['performers']
18007,784,funny performers,3,funny performers,3,0,1.4444444444444444,18007,"['funny', 'performers']"
18001,784,with but they 're simply not funny performers,1,with but they 're simply not funny performers,3,2,1.4444444444444444,18001,"['but', 'but they', 'funny', 'not', 'performers', 're', 'simply', 'they', 'they re', 'with']"
18000,784,beer,2,beer,2,0,1.4444444444444444,18000,['beer']
71550,3650,no chemistry or,1,no chemistry or,2,1,1.4444444444444444,71550,"['chemistry', 'no', 'or']"
71545,3650,The lead actors,2,The lead actors,2,0,1.4444444444444444,71545,"['actors', 'lead', 'the', 'the lead']"
18005,784,simply not funny performers,0,simply not funny performers,3,3,1.4444444444444444,18005,"['funny', 'not', 'performers', 'simply']"
71547,3650,share no chemistry or engaging charisma .,1,share no chemistry or engaging charisma .,3,2,1.4444444444444444,71547,"['charisma', 'chemistry', 'engaging', 'no', 'or', 'share']"
71548,3650,share no chemistry or engaging charisma,0,share no chemistry or engaging charisma,3,3,1.4444444444444444,71548,"['charisma', 'chemistry', 'engaging', 'no', 'or', 'share']"
71546,3650,lead actors,2,lead actors,2,0,1.4444444444444444,71546,"['actors', 'lead']"
71551,3650,no chemistry,1,no chemistry,2,1,1.4444444444444444,71551,"['chemistry', 'no']"
71552,3650,engaging charisma,3,engaging charisma,3,0,1.4444444444444444,71552,"['charisma', 'engaging']"
18004,784,'re simply not funny performers,1,'re simply not funny performers,3,2,1.4444444444444444,18004,"['funny', 'not', 'performers', 're', 'simply']"
18003,784,they 're simply not funny performers,2,they 're simply not funny performers,3,1,1.4444444444444444,18003,"['funny', 'not', 'performers', 're', 'simply', 'they', 'they re']"
46100,2241,There 's nothing interesting in Unfaithful whatsoever .,0,There 's nothing interesting in Unfaithful whatsoever .,3,3,1.4444444444444444,46100,"['in', 'interesting', 'nothing', 'there', 'there nothing', 'unfaithful']"
46105,2241,interesting in Unfaithful,3,interesting in Unfaithful,3,0,1.4444444444444444,46105,"['in', 'interesting', 'unfaithful']"
76310,3919,very few laughs and even less surprises,0,very few laughs and even less surprises,3,3,1.4444444444444444,76310,"['and', 'and even', 'even', 'few', 'few laughs', 'laughs', 'laughs and', 'less', 'surprises', 'very']"
46101,2241,'s nothing interesting in Unfaithful whatsoever .,0,'s nothing interesting in Unfaithful whatsoever .,3,3,1.4444444444444444,46101,"['in', 'interesting', 'nothing', 'unfaithful']"
17998,784,a beer with but they 're simply not funny performers,1,a beer with but they 're simply not funny performers,3,2,1.4444444444444444,17998,"['beer', 'but', 'but they', 'funny', 'not', 'performers', 're', 'simply', 'they', 'they re', 'with']"
46103,2241,'s nothing interesting in Unfaithful,1,'s nothing interesting in Unfaithful,3,2,1.4444444444444444,46103,"['in', 'interesting', 'nothing', 'unfaithful']"
17993,784,seem great to knock back a beer with but they 're simply not funny performers,1,seem great to knock back a beer with but they 're simply not funny performers,3,2,1.4444444444444444,17993,"['back', 'beer', 'but', 'but they', 'funny', 'great', 'great to', 'not', 'performers', 're', 'seem', 'simply', 'they', 'they re', 'to', 'with']"
17994,784,great to knock back a beer with but they 're simply not funny performers,1,great to knock back a beer with but they 're simply not funny performers,3,2,1.4444444444444444,17994,"['back', 'beer', 'but', 'but they', 'funny', 'great', 'great to', 'not', 'performers', 're', 'simply', 'they', 'they re', 'to', 'with']"
17995,784,to knock back a beer with but they 're simply not funny performers,1,to knock back a beer with but they 're simply not funny performers,3,2,1.4444444444444444,17995,"['back', 'beer', 'but', 'but they', 'funny', 'not', 'performers', 're', 'simply', 'they', 'they re', 'to', 'with']"
17996,784,knock back a beer with but they 're simply not funny performers,0,knock back a beer with but they 're simply not funny performers,3,3,1.4444444444444444,17996,"['back', 'beer', 'but', 'but they', 'funny', 'not', 'performers', 're', 'simply', 'they', 'they re', 'with']"
46102,2241,'s nothing interesting in Unfaithful whatsoever,0,'s nothing interesting in Unfaithful whatsoever,3,3,1.4444444444444444,46102,"['in', 'interesting', 'nothing', 'unfaithful']"
76311,3919,very few laughs and,2,very few laughs and,3,1,1.4444444444444444,76311,"['and', 'few', 'few laughs', 'laughs', 'laughs and', 'very']"
76314,3919,even less surprises,1,even less surprises,2,1,1.4444444444444444,76314,"['even', 'less', 'surprises']"
76313,3919,very few,2,very few,2,0,1.4444444444444444,76313,"['few', 'very']"
76312,3919,very few laughs,2,very few laughs,2,0,1.4444444444444444,76312,"['few', 'few laughs', 'laughs', 'very']"
76315,3919,even less,2,even less,2,0,1.4444444444444444,76315,"['even', 'less']"
76308,3919,contains very few laughs and even less surprises .,0,contains very few laughs and even less surprises .,3,3,1.4444444444444444,76308,"['and', 'and even', 'contains', 'even', 'few', 'few laughs', 'laughs', 'laughs and', 'less', 'surprises', 'very']"
76307,3919,... contains very few laughs and even less surprises .,1,... contains very few laughs and even less surprises .,3,2,1.4444444444444444,76307,"['and', 'and even', 'contains', 'even', 'few', 'few laughs', 'laughs', 'laughs and', 'less', 'surprises', 'very']"
46108,2241,whatsoever,2,whatsoever,2,0,1.4444444444444444,46108,[]
46104,2241,nothing interesting in Unfaithful,1,nothing interesting in Unfaithful,3,2,1.4444444444444444,46104,"['in', 'interesting', 'nothing', 'unfaithful']"
18002,784,but they 're simply not funny performers,1,but they 're simply not funny performers,2,1,1.4444444444444444,18002,"['but', 'but they', 'funny', 'not', 'performers', 're', 'simply', 'they', 'they re']"
17997,784,knock back,2,knock back,2,0,1.4444444444444444,17997,['back']
17999,784,a beer,2,a beer,2,0,1.4444444444444444,17999,['beer']
18006,784,not funny performers,1,not funny performers,3,2,1.4444444444444444,18006,"['funny', 'not', 'performers']"
76309,3919,contains very few laughs and even less surprises,0,contains very few laughs and even less surprises,3,3,1.4444444444444444,76309,"['and', 'and even', 'contains', 'even', 'few', 'few laughs', 'laughs', 'laughs and', 'less', 'surprises', 'very']"
104734,5531,a Wonderful Life,2,a Wonderful Life,4,2,1.44,104734,"['life', 'wonderful']"
104742,5531,might just be the movie you 're looking for .,3,might just be the movie you 're looking for .,2,1,1.44,104742,"['be', 'be the', 'for', 'just', 'looking', 'looking for', 'might', 'movie', 'movie you', 're', 're looking', 'the', 'the movie', 'you', 'you re']"
104746,5531,you 're looking for,2,you 're looking for,2,0,1.44,104746,"['for', 'looking', 'looking for', 're', 're looking', 'you', 'you re']"
104745,5531,the movie you 're looking for,3,the movie you 're looking for,2,1,1.44,104745,"['for', 'looking', 'looking for', 'movie', 'movie you', 're', 're looking', 'the', 'the movie', 'you', 'you re']"
104737,5531,marathons and,2,marathons and,2,0,1.44,104737,['and']
104743,5531,might just be the movie you 're looking for,4,might just be the movie you 're looking for,2,2,1.44,104743,"['be', 'be the', 'for', 'just', 'looking', 'looking for', 'might', 'movie', 'movie you', 're', 're looking', 'the', 'the movie', 'you', 'you re']"
104735,5531,Wonderful Life,3,Wonderful Life,4,1,1.44,104735,"['life', 'wonderful']"
104741,5531,it might just be the movie you 're looking for .,3,it might just be the movie you 're looking for .,1,2,1.44,104741,"['be', 'be the', 'for', 'it', 'it might', 'just', 'looking', 'looking for', 'might', 'movie', 'movie you', 're', 're looking', 'the', 'the movie', 'you', 'you re']"
104740,5531,", it might just be the movie you 're looking for .",3,", it might just be the movie you 're looking for .",1,2,1.44,104740,"['be', 'be the', 'for', 'it', 'it might', 'just', 'looking', 'looking for', 'might', 'movie', 'movie you', 're', 're looking', 'the', 'the movie', 'you', 'you re']"
104739,5531,with A Christmas Carol,2,with A Christmas Carol,2,0,1.44,104739,"['carol', 'christmas', 'christmas carol', 'with']"
104738,5531,marathons,2,marathons,2,0,1.44,104738,[]
